BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;2004-09-01;CICLOFERON CRE COL PIE ESTU C/ APLI 50 MG /1 2G;ACICLOVIR;2014-04-01;2014-08-01;lanzamiento
BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;2004-09-01;CICLOFERON CRE COL PIE ESTU C/ APLI 50 MG /1 2G;ACICLOVIR;2014-08-01;2014-12-01;lanzamiento
BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;2004-09-01;CICLOFERON CRE COL PIE ESTU C/ APLI 50 MG /1 2G;ACICLOVIR;2016-04-01;2016-08-01;BAJA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;SANFER CORP.;ALDARA;1999-03-01;ALDARA CREM.SOB.U.D 5 % 12 .25 G;IMIQUIMOD;2014-04-01;2014-08-01;lanzamiento
BAJA;D06D  PROD TOP INFECC VIRALES;SANFER CORP.;ALDARA;1999-03-01;ALDARA CREM.SOB.U.D 5 % 12 .25 G;IMIQUIMOD;2016-12-01;2017-04-01;BAJA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;SANFER CORP.;ALDARA;1999-03-01;ALDARA CREM.SOB.U.D 5 % 12 .25 G;IMIQUIMOD;2017-08-01;2017-12-01;ALTA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;QUIFA PERRIGO;ACICLOVIR G.I QYF;2011-05-01;ACICLOVIR G.I QYF CRA PIEL 5 % 5 G;ACICLOVIR;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;QUIFA PERRIGO;ACICLOVIR G.I QYF;2011-05-01;ACICLOVIR G.I QYF CRA PIEL 5 % 5 G;ACICLOVIR;2016-12-01;2017-04-01;BAJA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;QUIFA PERRIGO;ACICLOVIR G.I QYF;2011-05-01;ACICLOVIR G.I QYF CRA PIEL 5 % 5 G;ACICLOVIR;2017-08-01;2017-12-01;ALTA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;QUIFA PERRIGO;ACICLOVIR G.I QYF;2011-05-01;ACICLOVIR G.I QYF CRA PIEL 5 % 5 G;ACICLOVIR;2018-04-01;2018-08-01;BAJA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;LIFERPAL;ACICLOVIR G.I LIFE;2010-04-01;ACICLOVIR G.I LIFE CREMA 5 G;ACICLOVIR;2015-04-01;2015-08-01;BAJA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;BAUSCH HEALTH;VILONA;1996-06-01;VILONA CREMA 7.50 % 5 G;RIBAVIRINA;2014-08-01;2014-12-01;lanzamiento
BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;1994-01-01;CICLOFERON CREMA 50 MG /1G 10 G;ACICLOVIR;2014-12-01;2015-04-01;BAJA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;1994-01-01;CICLOFERON CREMA 50 MG /1G 10 G;ACICLOVIR;2016-04-01;2016-08-01;BAJA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;1994-01-01;CICLOFERON CREMA 50 MG /1G 10 G;ACICLOVIR;2018-08-01;2018-12-01;ALTA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;1994-01-01;CICLOFERON CREMA 50 MG /1G 5 G;ACICLOVIR;2014-12-01;2015-04-01;BAJA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;1994-01-01;CICLOFERON CREMA 50 MG /1G 5 G;ACICLOVIR;2016-04-01;2016-08-01;BAJA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;LIOMONT, CORPORATION;CICLOFERON;1994-01-01;CICLOFERON CREMA 50 MG /1G 5 G;ACICLOVIR;2016-08-01;2016-12-01;ALTA, por demanda
ALTA;D06D  PROD TOP INFECC VIRALES;EUROMEX,LABS.;LESACLOR;2005-09-01;LESACLOR CREMA 5 % 5 G;ACICLOVIR;2015-08-01;2015-12-01;ALTA, por demanda
BAJA;D06D  PROD TOP INFECC VIRALES;CORPORATIVO RAYERE;ZIVERONE;2001-04-01;ZIVERONE CREMA 5 G;ACICLOVIR;2014-04-01;2014-08-01;lanzamiento
BAJA;D06D  PROD TOP INFECC VIRALES;CORPORATIVO RAYERE;ZIVERONE;2001-04-01;ZIVERONE CREMA 5 G;ACICLOVIR;2015-04-01;2015-08-01;BAJA, por demanda
