ALTA;R03L  ANTICOL COMB AGONISTAS-B;NOVARTIS CORP.;FEVOLUT;2017-09-01;FEVOLUT AMP 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2017-08-01;2017-12-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;NOVARTIS CORP.;FEVOLUT;2017-09-01;FEVOLUT AMP 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2018-12-01;2019-04-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;SANFER CORP.;ULUNAR;2016-05-01;ULUNAR CAPS P/INHAL 110 MG /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2016-04-01;2016-08-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;SANFER CORP.;ULUNAR;2016-05-01;ULUNAR CAPS P/INHAL 110 MG /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2016-08-01;2016-12-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;SANFER CORP.;ULUNAR;2016-05-01;ULUNAR CAPS P/INHAL 110 MG /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2017-04-01;2017-08-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;SANFER CORP.;ULUNAR;2016-05-01;ULUNAR CAPS P/INHAL 110 MG /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2018-08-01;2018-12-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1987-08-01;BERODUAL AERO DOSIS 300 15 ML;FENOTEROL + IPRATROPIO;2014-04-01;2014-08-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1999-11-01;BERODUAL AERO DOSIS 200 10 ML;FENOTEROL + IPRATROPIO;2014-04-01;2014-08-01;lanzamiento
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1999-11-01;BERODUAL AERO DOSIS 200 10 ML;FENOTEROL + IPRATROPIO;2014-12-01;2015-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1999-11-01;BERODUAL AERO DOSIS 200 10 ML;FENOTEROL + IPRATROPIO;2017-04-01;2017-08-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1999-11-01;BERODUAL AERO DOSIS 200 10 ML;FENOTEROL + IPRATROPIO;2017-08-01;2017-12-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1999-11-01;BERODUAL AERO DOSIS 200 10 ML;FENOTEROL + IPRATROPIO;2017-12-01;2018-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;BERODUAL;1999-11-01;BERODUAL AERO DOSIS 200 10 ML;FENOTEROL + IPRATROPIO;2018-12-01;2019-04-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;SPIOLTO RESPIMAT;2016-04-01;SPIOLTO RESPIMAT SOLN CTCH 4 MG 30 DOSI;BROMURO DE TIOTROPIO + OLODATEROL;2016-08-01;2016-12-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;SPIOLTO RESPIMAT;2016-04-01;SPIOLTO RESPIMAT SOLN CTCH 4 MG 30 DOSI;BROMURO DE TIOTROPIO + OLODATEROL;2017-08-01;2017-12-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;PISA;VINZA;2014-04-01;VINZA AMP 0.5 MG /2.5 10;IPRATROPIO + SALBUTAMOL;2014-08-01;2014-12-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;PISA;VINZA;2014-04-01;VINZA AMP 0.5 MG /2.5 10;IPRATROPIO + SALBUTAMOL;2018-04-01;2018-08-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;PISA;VINZA;2014-04-01;VINZA AMP 0.5 MG /2.5 10;IPRATROPIO + SALBUTAMOL;2018-12-01;2019-04-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;FARMACEUTICA HISPANOAMERICANA;BUTAFHIT;2016-10-01;BUTAFHIT AMP 0.5 MG /2.5 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2017-08-01;2017-12-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;GLAXO SMITHKLINE CORP.;TRELEGY;2018-05-01;TRELEGY INHALADOR 30 DOSI;FLUTICASONA + UMECLIDINIO + VILANTEROL;2018-04-01;2018-08-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;NOVARTIS CORP.;ULTIBRO-BREEZHALE;2014-08-01;ULTIBRO-BREEZHALE CAPS 110 MC /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2017-04-01;2017-08-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;NOVARTIS CORP.;ULTIBRO-BREEZHALE;2014-08-01;ULTIBRO-BREEZHALE CAPS 110 MC /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2017-08-01;2017-12-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;NOVARTIS CORP.;ULTIBRO-BREEZHALE;2014-08-01;ULTIBRO-BREEZHALE CAPS 110 MC /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2017-12-01;2018-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;NOVARTIS CORP.;ULTIBRO-BREEZHALE;2014-08-01;ULTIBRO-BREEZHALE CAPS 110 MC /50 30;BROMURO DE GLICOPIRRONIO + INDACATEROL;2018-12-01;2019-04-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;COMBIVENT RESPIMAT;2010-09-01;COMBIVENT RESPIMAT AEROSOL 4.5 ML;IPRATROPIO + SALBUTAMOL;2017-12-01;2018-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;COMBIVENT RESPIMAT;2010-09-01;COMBIVENT RESPIMAT AEROSOL 4.5 ML;IPRATROPIO + SALBUTAMOL;2018-04-01;2018-08-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;COMBIVENT RESPIMAT;2010-09-01;COMBIVENT RESPIMAT AEROSOL 4.5 ML;IPRATROPIO + SALBUTAMOL;2018-12-01;2019-04-01;ALTA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;PISA;IPRAT/SALBUT GI PI;2014-07-01;IPRAT/SALBUT GI PI AMP INH 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2014-08-01;2014-12-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;PISA;IPRAT/SALBUT GI PI;2014-07-01;IPRAT/SALBUT GI PI AMP INH 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2016-04-01;2016-08-01;lanzamiento
BAJA;R03L  ANTICOL COMB AGONISTAS-B;PISA;IPRAT/SALBUT GI PI;2014-07-01;IPRAT/SALBUT GI PI AMP INH 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2016-12-01;2017-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;PISA;IPRAT/SALBUT GI PI;2014-07-01;IPRAT/SALBUT GI PI AMP INH 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2017-12-01;2018-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;PISA;IPRAT/SALBUT GI PI;2014-07-01;IPRAT/SALBUT GI PI AMP INH 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2018-04-01;2018-08-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;COMBIVENT;1998-07-01;COMBIVENT AMP.P/NEBUL. 10 2.50 ML;IPRATROPIO + SALBUTAMOL;2017-12-01;2018-04-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;TEVA CORPORACION;STERIVENT;2012-05-01;STERIVENT AMP 10;IPRATROPIO + SALBUTAMOL;2014-12-01;2015-04-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;TEVA CORPORACION;STERIVENT;2012-05-01;STERIVENT AMP 10;IPRATROPIO + SALBUTAMOL;2018-12-01;2019-04-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;BOEHRINGER ING.CO;COMBIVENT;1998-07-01;COMBIVENT AER.C/AD.DOS 200 10 ML;IPRATROPIO + SALBUTAMOL;2014-12-01;2015-04-01;BAJA, por demanda
ALTA;R03L  ANTICOL COMB AGONISTAS-B;ANTIBIOTICOS DE MEXICO SA CV;IPRAT/SALB G.I ANT;2015-07-01;IPRAT/SALB G.I ANT AMP P/NEBULI 0.5 MG /2.5 10 2.5;IPRATROPIO + SALBUTAMOL;2018-12-01;2019-04-01;ALTA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;TEVA CORPORACION;IPRAT/SALBU GI TIG;2012-08-01;IPRAT/SALBU GI TIG AMP 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2016-12-01;2017-04-01;BAJA, por demanda
BAJA;R03L  ANTICOL COMB AGONISTAS-B;TEVA CORPORACION;IPRAT/SALBU GI TIG;2012-08-01;IPRAT/SALBU GI TIG AMP 10 2.5 ML;IPRATROPIO + SALBUTAMOL;2018-08-01;2018-12-01;BAJA, por demanda
