BAJA;A07H  INHIBIDORES MOTILIDAD;I.Q.F.A.;NODIAMEX;2006-04-01;NODIAMEX TABL 2 MG 12;LOPERAMIDA;2014-04-01;2014-08-01;BAJA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;I.Q.F.A.;NODIAMEX;2006-04-01;NODIAMEX TABL 2 MG 12;LOPERAMIDA;2017-08-01;2017-12-01;BAJA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;CORPORATIVO RAYERE;ACQTA;2001-03-01;ACQTA TABL 2.0 MG 12;LOPERAMIDA;2014-12-01;2015-04-01;ALTA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;CORPORATIVO RAYERE;ACQTA;2001-03-01;ACQTA TABL 2.0 MG 12;LOPERAMIDA;2015-08-01;2015-12-01;BAJA, por demanda
BAJA;A07H  INHIBIDORES MOTILIDAD;CORPORATIVO RAYERE;ACQTA;2001-03-01;ACQTA TABL 2.0 MG 12;LOPERAMIDA;2016-04-01;2016-08-01;BAJA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;GRUPO FARMACEUTICO SOMAR;LOPERAMIDA G.I SER;2002-10-01;LOPERAMIDA G.I SER TABL 2 MG 12;LOPERAMIDA;2014-12-01;2015-04-01;ALTA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;GRUPO FARMACEUTICO SOMAR;LOPERAMIDA G.I SER;2002-10-01;LOPERAMIDA G.I SER TABL 2 MG 12;LOPERAMIDA;2015-08-01;2015-12-01;BAJA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;GRUPO FARMACEUTICO SOMAR;LOPERAMIDA G.I SER;2002-10-01;LOPERAMIDA G.I SER TABL 2 MG 12;LOPERAMIDA;2016-08-01;2016-12-01;ALTA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;GRUPO FARMACEUTICO SOMAR;LOPERAMIDA G.I SER;2002-10-01;LOPERAMIDA G.I SER TABL 2 MG 12;LOPERAMIDA;2018-08-01;2018-12-01;ALTA, por demanda
BAJA;A07H  INHIBIDORES MOTILIDAD;QUIFA PERRIGO;DIAPEROL;2006-05-01;DIAPEROL GRAG 12;LOPERAMIDA;2015-08-01;2015-12-01;BAJA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;BRULUART;LOPERAMIDA G.I B;2009-04-01;LOPERAMIDA G.I B TABL 2 MG 12;LOPERAMIDA;2017-04-01;2017-08-01;ALTA, por demanda
BAJA;A07H  INHIBIDORES MOTILIDAD;CARBEL;LOPERAMIDA G.I CAR;2008-04-01;LOPERAMIDA G.I CAR CPR 2 MG 12;LOPERAMIDA;2016-04-01;2016-08-01;BAJA, por demanda
BAJA;A07H  INHIBIDORES MOTILIDAD;CARBEL;LOPERAMIDA G.I CAR;2008-04-01;LOPERAMIDA G.I CAR CPR 2 MG 12;LOPERAMIDA;2017-04-01;2017-08-01;ALTA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;ALPHARMA;LOPERAMIDA G.I ALP;2009-10-01;LOPERAMIDA G.I ALP CPR 2 MG 12;LOPERAMIDA;2016-04-01;2016-08-01;BAJA, por demanda
BAJA;A07H  INHIBIDORES MOTILIDAD;ALPHARMA;LOPERAMIDA G.I ALP;2009-10-01;LOPERAMIDA G.I ALP CPR 2 MG 12;LOPERAMIDA;2017-08-01;2017-12-01;BAJA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;BIOMEP S.A. DE C.V.;LOPERAMIDA G.I BIO;2010-04-01;LOPERAMIDA G.I BIO TABL 2 MG 12;LOPERAMIDA;2014-12-01;2015-04-01;ALTA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;BIOMEP S.A. DE C.V.;LOPERAMIDA G.I BIO;2010-04-01;LOPERAMIDA G.I BIO TABL 2 MG 12;LOPERAMIDA;2017-04-01;2017-08-01;ALTA, por demanda
ALTA;A07H  INHIBIDORES MOTILIDAD;BIOMEP S.A. DE C.V.;LOPERAMIDA G.I BIO;2010-04-01;LOPERAMIDA G.I BIO TABL 2 MG 12;LOPERAMIDA;2018-08-01;2018-12-01;ALTA, por demanda
