ALTA;V03D  AG.DEXINTOXIFICANTES TRA;ZURICH PHARMA;AMZUPLAR;2017-01-01;AMZUPLAR AMP 500 MG 1 10 ML;AMIFOSTINA;2016-12-01;2017-04-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;ASOFARMA;ETHYOL;1997-01-01;ETHYOL V.INFUS LIOF 500 MG 10 ML;AMIFOSTINA;2014-04-01;2014-08-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;ASOFARMA;ETHYOL;1997-01-01;ETHYOL V.INFUS LIOF 500 MG 10 ML;AMIFOSTINA;2016-04-01;2016-08-01;ALTA, por demanda
BAJA;V03D  AG.DEXINTOXIFICANTES TRA;SANFER CORP.;UROMES;2003-02-01;UROMES AMP 400 MG 5 4 ML;MESNA;2014-12-01;2015-04-01;BAJA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;SANFER CORP.;UROMES;2003-02-01;UROMES AMP 400 MG 5 4 ML;MESNA;2017-04-01;2017-08-01;ALTA, por demanda
BAJA;V03D  AG.DEXINTOXIFICANTES TRA;SANFER CORP.;UROMES;2003-02-01;UROMES AMP 400 MG 5 4 ML;MESNA;2018-04-01;2018-08-01;BAJA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;MESNA G.I PIS;2008-10-01;MESNA G.I PIS AMP 400 MG 5 4 ML;MESNA;2017-04-01;2017-08-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;NOVOCAREL;2004-09-01;NOVOCAREL VIAL LIOF 400 MG 5 4 ML;MESNA;2016-12-01;2017-04-01;ALTA, por demanda
BAJA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;NOVOCAREL;2004-09-01;NOVOCAREL VIAL LIOF 400 MG 5 4 ML;MESNA;2018-08-01;2018-12-01;BAJA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;ASOFARMA;CARDIOXANE;2004-11-01;CARDIOXANE AMP 500 MG;DEXRAZOXANO;2014-08-01;2014-12-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;ASOFARMA;CARDIOXANE;2004-11-01;CARDIOXANE AMP 500 MG;DEXRAZOXANO;2018-04-01;2018-08-01;BAJA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;INNEFOL;2011-06-01;INNEFOL AMP 50 MG 1 4 ML;FOLINATO CALCICO;2014-04-01;2014-08-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;INNEFOL;2011-06-01;INNEFOL AMP 50 MG 1 4 ML;FOLINATO CALCICO;2016-04-01;2016-08-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;INNEFOL;2011-06-01;INNEFOL AMP 50 MG 1 4 ML;FOLINATO CALCICO;2016-12-01;2017-04-01;ALTA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;INNEFOL;2011-06-01;INNEFOL AMP 50 MG 1 4 ML;FOLINATO CALCICO;2017-04-01;2017-08-01;ALTA, por demanda
BAJA;V03D  AG.DEXINTOXIFICANTES TRA;PISA;INNEFOL;2011-06-01;INNEFOL AMP 50 MG 1 4 ML;FOLINATO CALCICO;2017-12-01;2018-04-01;BAJA, por demanda
ALTA;V03D  AG.DEXINTOXIFICANTES TRA;BAUSCH HEALTH;LEUFOTEC;2010-07-01;LEUFOTEC TABL 15 MG 12;FOLINATO CALCICO;2016-12-01;2017-04-01;ALTA, por demanda
BAJA;V03D  AG.DEXINTOXIFICANTES TRA;BAUSCH HEALTH;LEUFOTEC;2010-07-01;LEUFOTEC TABL 15 MG 12;FOLINATO CALCICO;2018-08-01;2018-12-01;BAJA, por demanda
